Warren County,warren-county-mo,1421,Missouri,29219,34711
Washington County,washington-county-mo,1421,Missouri,29221,24943
Wayne County,wayne-county-mo,1421,Missouri,29223,13122
Webster County,webster-county-mo,1421,Missouri,29225,39109
Worth County,worth-county-mo,1421,Missouri,29227,2040
Wright County,wright-county-mo,1421,Missouri,29229,18378
St. Louis city,st-louis-city-mo,1421,Missouri,29510,302838
Beaverhead County,beaverhead-county-mt,1422,Montana,30001,9404
Big Horn County,big-horn-county-mt,1422,Montana,30003,13338
Blaine County,blaine-county-mt,1422,Montana,30005,6807
Broadwater County,broadwater-county-mt,1422,Montana,30007,6085
Carbon County,carbon-county-mt,1422,Montana,30009,10714
Carter County,carter-county-mt,1422,Montana,30011,1238
Cascade County,cascade-county-mt,1422,Montana,30013,81643
Chouteau County,chouteau-county-mt,1422,Montana,30015,5745
Custer County,custer-county-mt,1422,Montana,30017,11586
Daniels County,daniels-county-mt,1422,Montana,30019,1747
Dawson County,dawson-county-mt,1422,Montana,30021,8680
Deer Lodge County,deer-lodge-county-mt,1422,Montana,30023,9131
Fallon County,fallon-county-mt,1422,Montana,30025,2920
Fergus County,fergus-county-mt,1422,Montana,30027,11113
Flathead County,flathead-county-mt,1422,Montana,30029,102106
Gallatin County,gallatin-county-mt,1422,Montana,30031,111876
Garfield County,garfield-county-mt,1422,Montana,30033,1268
Glacier County,glacier-county-mt,1422,Montana,30035,13747
Golden Valley County,golden-valley-county-mt,1422,Montana,30037,826
Granite County,granite-county-mt,1422,Montana,30039,3378
Hill County,hill-county-mt,1422,Montana,30041,16347
Jefferson County,jefferson-county-mt,1422,Montana,30043,12097
Judith Basin County,judith-basin-county-mt,1422,Montana,30045,1952
Lake County,lake-county-mt,1422,Montana,30047,30250
Lewis and Clark County,lewis-and-clark-county-mt,1422,Montana,30049,68700
Liberty County,liberty-county-mt,1422,Montana,30051,2430
Lincoln County,lincoln-county-mt,1422,Montana,30053,19794
McCone County,mccone-county-mt,1422,Montana,30055,1675
Madison County,madison-county-mt,1422,Montana,30057,8768
Meagher County,meagher-county-mt,1422,Montana,30059,1866
Mineral County,mineral-county-mt,1422,Montana,30061,4316
Missoula County,missoula-county-mt,1422,Montana,30063,118791
Musselshell County,musselshell-county-mt,1422,Montana,30065,4651
Park County,park-county-mt,1422,Montana,30067,16736
Petroleum County,petroleum-county-mt,1422,Montana,30069,513
Phillips County,phillips-county-mt,1422,Montana,30071,4074
Pondera County,pondera-county-mt,1422,Montana,30073,5972
Powder River County,powder-river-county-mt,1422,Montana,30075,1716
Powell County,powell-county-mt,1422,Montana,30077,6968
Prairie County,prairie-county-mt,1422,Montana,30079,1087
Ravalli County,ravalli-county-mt,1422,Montana,30081,43172
Richland County,richland-county-mt,1422,Montana,30083,10913
Roosevelt County,roosevelt-county-mt,1422,Montana,30085,11059
Rosebud County,rosebud-county-mt,1422,Montana,30087,9063
Sanders County,sanders-county-mt,1422,Montana,30089,11844
Sheridan County,sheridan-county-mt,1422,Montana,30091,3424
Silver Bow County,silver-bow-county-mt,1422,Montana,30093,34993
Stillwater County,stillwater-county-mt,1422,Montana,30095,9534
Sweet Grass County,sweet-grass-county-mt,1422,Montana,30097,3710
Teton County,teton-county-mt,1422,Montana,30099,6162
Toole County,toole-county-mt,1422,Montana,30101,4853
Treasure County,treasure-county-mt,1422,Montana,30103,679
Valley County,valley-county-mt,1422,Montana,30105,7437
Wheatland County,wheatland-county-mt,1422,Montana,30107,2236
Wibaux County,wibaux-county-mt,1422,Montana,30109,1034
Yellowstone County,yellowstone-county-mt,1422,Montana,30111,160137
Adams County,adams-county-ne,1423,Nebraska,31001,31511
Antelope County,antelope-county-ne,1423,Nebraska,31003,6336
Arthur County,arthur-county-ne,1423,Nebraska,31005,465
Banner County,banner-county-ne,1423,Nebraska,31007,730
Blaine County,blaine-county-ne,1423,Nebraska,31009,476
Boone County,boone-county-ne,1423,Nebraska,31011,5239
Box Butte County,box-butte-county-ne,1423,Nebraska,31013,10772
Boyd County,boyd-county-ne,1423,Nebraska,31015,1955
Brown County,brown-county-ne,1423,Nebraska,31017,2973
Buffalo County,buffalo-county-ne,1423,Nebraska,31019,49615
Burt County,burt-county-ne,1423,Nebraska,31021,6488
Butler County,butler-county-ne,1423,Nebraska,31023,8058
Cass County,cass-county-ne,1423,Nebraska,31025,26159
Cedar County,cedar-county-ne,1423,Nebraska,31027,8446
Chase County,chase-county-ne,1423,Nebraska,31029,3977
Cherry County,cherry-county-ne,1423,Nebraska,31031,5761
Cheyenne County,cheyenne-county-ne,1423,Nebraska,31033,9310
Clay County,clay-county-ne,1423,Nebraska,31035,6214
Colfax County,colfax-county-ne,1423,Nebraska,31037,10881
Cuming County,cuming-county-ne,1423,Nebraska,31039,8940
Custer County,custer-county-ne,1423,Nebraska,31041,10840
Dakota County,dakota-county-ne,1423,Nebraska,31043,20083
Dawes County,dawes-county-ne,1423,Nebraska,31045,8716
Dawson County,dawson-county-ne,1423,Nebraska,31047,23709
Deuel County,deuel-county-ne,1423,Nebraska,31049,1825
Dixon County,dixon-county-ne,1423,Nebraska,31051,5709
Dodge County,dodge-county-ne,1423,Nebraska,31053,36791
Douglas County,douglas-county-ne,1423,Nebraska,31055,566880
Dundy County,dundy-county-ne,1423,Nebraska,31057,1770
Fillmore County,fillmore-county-ne,1423,Nebraska,31059,5527
Franklin County,franklin-county-ne,1423,Nebraska,31061,3023
Frontier County,frontier-county-ne,1423,Nebraska,31063,2608
Furnas County,furnas-county-ne,1423,Nebraska,31065,4715
Gage County,gage-county-ne,1423,Nebraska,31067,21493
Garden County,garden-county-ne,1423,Nebraska,31069,1897
Garfield County,garfield-county-ne,1423,Nebraska,31071,1987
Gosper County,gosper-county-ne,1423,Nebraska,31073,1996
Grant County,grant-county-ne,1423,Nebraska,31075,660
Greeley County,greeley-county-ne,1423,Nebraska,31077,2356
Hall County,hall-county-ne,1423,Nebraska,31079,61607
Hamilton County,hamilton-county-ne,1423,Nebraska,31081,9280
Harlan County,harlan-county-ne,1423,Nebraska,31083,3401
Hayes County,hayes-county-ne,1423,Nebraska,31085,916
Hitchcock County,hitchcock-county-ne,1423,Nebraska,31087,2806
Holt County,holt-county-ne,1423,Nebraska,31089,10178
Hooker County,hooker-county-ne,1423,Nebraska,31091,682
Howard County,howard-county-ne,1423,Nebraska,31093,6468
Jefferson County,jefferson-county-ne,1423,Nebraska,31095,7097
Johnson County,johnson-county-ne,1423,Nebraska,31097,5134
Kearney County,kearney-county-ne,1423,Nebraska,31099,6544
Keith County,keith-county-ne,1423,Nebraska,31101,8021
Keya Paha County,keya-paha-county-ne,1423,Nebraska,31103,810
Kimball County,kimball-county-ne,1423,Nebraska,31105,3618
Knox County,knox-county-ne,1423,Nebraska,31107,8419
Lancaster County,lancaster-county-ne,1423,Nebraska,31109,317272
Lincoln County,lincoln-county-ne,1423,Nebraska,31111,35185
Logan County,logan-county-ne,1423,Nebraska,31113,749
Loup County,loup-county-ne,1423,Nebraska,31115,618
McPherson County,mcpherson-county-ne,1423,Nebraska,31117,492
Madison County,madison-county-ne,1423,Nebraska,31119,35392
Merrick County,merrick-county-ne,1423,Nebraska,31121,7733
Morrill County,morrill-county-ne,1423,Nebraska,31123,4686
Nance County,nance-county-ne,1423,Nebraska,31125,3532
Nemaha County,nemaha-county-ne,1423,Nebraska,31127,6958
Nuckolls County,nuckolls-county-ne,1423,Nebraska,31129,4195
Otoe County,otoe-county-ne,1423,Nebraska,31131,15985
Pawnee County,pawnee-county-ne,1423,Nebraska,31133,2632
Perkins County,perkins-county-ne,1423,Nebraska,31135,2929
Phelps County,phelps-county-ne,1423,Nebraska,31137,8996
Pierce County,pierce-county-ne,1423,Nebraska,31139,7142
Platte County,platte-county-ne,1423,Nebraska,31141,33363
Polk County,polk-county-ne,1423,Nebraska,31143,5278
Red Willow County,red-willow-county-ne,1423,Nebraska,31145,10726
Richardson County,richardson-county-ne,1423,Nebraska,31147,7937
Rock County,rock-county-ne,1423,Nebraska,31149,1360
Saline County,saline-county-ne,1423,Nebraska,31151,14350
Sarpy County,sarpy-county-ne,1423,Nebraska,31153,184459
Saunders County,saunders-county-ne,1423,Nebraska,31155,21303
Scotts Bluff County,scotts-bluff-county-ne,1423,Nebraska,31157,35989
Seward County,seward-county-ne,1423,Nebraska,31159,17318
Sheridan County,sheridan-county-ne,1423,Nebraska,31161,5190
Sherman County,sherman-county-ne,1423,Nebraska,31163,3038
Sioux County,sioux-county-ne,1423,Nebraska,31165,1187
Stanton County,stanton-county-ne,1423,Nebraska,31167,5970
Thayer County,thayer-county-ne,1423,Nebraska,31169,5039
Thomas County,thomas-county-ne,1423,Nebraska,31171,720
Thurston County,thurston-county-ne,1423,Nebraska,31173,7303
Valley County,valley-county-ne,1423,Nebraska,31175,4190
Washington County,washington-county-ne,1423,Nebraska,31177,20667
Wayne County,wayne-county-ne,1423,Nebraska,31179,9403
Webster County,webster-county-ne,1423,Nebraska,31181,3533
Wheeler County,wheeler-county-ne,1423,Nebraska,31183,805
York County,york-county-ne,1423,Nebraska,31185,13772
Churchill County,churchill-county-nv,1424,Nevada,32001,24440
Clark County,clark-county-nv,1424,Nevada,32003,2231647
Douglas County,douglas-county-nv,1424,Nevada,32005,48467
Elko County,elko-county-nv,1424,Nevada,32007,52460
Esmeralda County,esmeralda-county-nv,1424,Nevada,32009,826
Eureka County,eureka-county-nv,1424,Nevada,32011,2003
Humboldt County,humboldt-county-nv,1424,Nevada,32013,16786
Lander County,lander-county-nv,1424,Nevada,32015,5575
Lincoln County,lincoln-county-nv,1424,Nevada,32017,5201
Lyon County,lyon-county-nv,1424,Nevada,32019,55808
Mineral County,mineral-county-nv,1424,Nevada,32021,4514
Nye County,nye-county-nv,1424,Nevada,32023,45346
Pershing County,pershing-county-nv,1424,Nevada,32027,6666
Storey County,storey-county-nv,1424,Nevada,32029,4029
Washoe County,washoe-county-nv,1424,Nevada,32031,465735
White Pine County,white-pine-county-nv,1424,Nevada,32033,9475
Carson City,carson-city-nv,1424,Nevada,32510,55414
Belknap County,belknap-county-nh,1425,New Hampshire,33001,61022
Carroll County,carroll-county-nh,1425,New Hampshire,33003,48779
Cheshire County,cheshire-county-nh,1425,New Hampshire,33005,76493
Coos County,coos-county-nh,1425,New Hampshire,33007,31589
Grafton County,grafton-county-nh,1425,New Hampshire,33009,89786
Hillsborough County,hillsborough-county-nh,1425,New Hampshire,33011,415247
Merrimack County,merrimack-county-nh,1425,New Hampshire,33013,151132
Rockingham County,rockingham-county-nh,1425,New Hampshire,33015,309176
Strafford County,strafford-county-nh,1425,New Hampshire,33017,130090
Sullivan County,sullivan-county-nh,1425,New Hampshire,33019,43144
Atlantic County,atlantic-county-nj,1426,New Jersey,34001,265429
Bergen County,bergen-county-nj,1426,New Jersey,34003,936692
Burlington County,burlington-county-nj,1426,New Jersey,34005,445384
Camden County,camden-county-nj,1426,New Jersey,34007,507078
Cape May County,cape-may-county-nj,1426,New Jersey,34009,92560
Cumberland County,cumberland-county-nj,1426,New Jersey,34011,150972
Essex County,essex-county-nj,1426,New Jersey,34013,799767
Gloucester County,gloucester-county-nj,1426,New Jersey,34015,291408
Hudson County,hudson-county-nj,1426,New Jersey,34017,676061
Hunterdon County,hunterdon-county-nj,1426,New Jersey,34019,124714
Mercer County,mercer-county-nj,1426,New Jersey,34021,369811
Middlesex County,middlesex-county-nj,1426,New Jersey,34023,829685
Monmouth County,monmouth-county-nj,1426,New Jersey,34025,621354
Morris County,morris-county-nj,1426,New Jersey,34027,494228
Ocean County,ocean-county-nj,1426,New Jersey,34029,601651
Passaic County,passaic-county-nj,1426,New Jersey,34031,503310
Salem County,salem-county-nj,1426,New Jersey,34033,62607
Somerset County,somerset-county-nj,1426,New Jersey,34035,331164
Sussex County,sussex-county-nj,1426,New Jersey,34037,140799
Union County,union-county-nj,1426,New Jersey,34039,558067
Warren County,warren-county-nj,1426,New Jersey,34041,105779
Bernalillo County,bernalillo-county-nm,1427,New Mexico,35001,678701
Catron County,catron-county-nm,1427,New Mexico,35003,3578
Chaves County,chaves-county-nm,1427,New Mexico,35005,64689
Cibola County,cibola-county-nm,1427,New Mexico,35006,26746
Colfax County,colfax-county-nm,1427,New Mexico,35007,12110
Curry County,curry-county-nm,1427,New Mexico,35009,49437
De Baca County,de-baca-county-nm,1427,New Mexico,35011,1781
Do�a Ana County,do�a-ana-county-nm,1427,New Mexico,35013,217522
Eddy County,eddy-county-nm,1427,New Mexico,35015,57900
Grant County,grant-county-nm,1427,New Mexico,35017,27346
Guadalupe County,guadalupe-county-nm,1427,New Mexico,35019,4341
Harding County,harding-county-nm,1427,New Mexico,35021,655
Hidalgo County,hidalgo-county-nm,1427,New Mexico,35023,4240
Lea County,lea-county-nm,1427,New Mexico,35025,69611
Lincoln County,lincoln-county-nm,1427,New Mexico,35027,19556
Los Alamos County,los-alamos-county-nm,1427,New Mexico,35028,19101
Luna County,luna-county-nm,1427,New Mexico,35029,23963
McKinley County,mckinley-county-nm,1427,New Mexico,35031,72290
Mora County,mora-county-nm,1427,New Mexico,35033,4506
Otero County,otero-county-nm,1427,New Mexico,35035,66781
Quay County,quay-county-nm,1427,New Mexico,35037,8253
Rio Arriba County,rio-arriba-county-nm,1427,New Mexico,35039,39006
Roosevelt County,roosevelt-county-nm,1427,New Mexico,35041,18743
Sandoval County,sandoval-county-nm,1427,New Mexico,35043,145179
San Juan County,san-juan-county-nm,1427,New Mexico,35045,125043
San Miguel County,san-miguel-county-nm,1427,New Mexico,35047,27591
Santa Fe County,santa-fe-county-nm,1427,New Mexico,35049,150056
Sierra County,sierra-county-nm,1427,New Mexico,35051,10968
Socorro County,socorro-county-nm,1427,New Mexico,35053,16735
Taos County,taos-county-nm,1427,New Mexico,35055,32835
Torrance County,torrance-county-nm,1427,New Mexico,35057,15591
Union County,union-county-nm,1427,New Mexico,35059,4118
Valencia County,valencia-county-nm,1427,New Mexico,35061,76456
Albany County,albany-county-ny,1428,New York,36001,307117
Allegany County,allegany-county-ny,1428,New York,36003,46430
Bronx County,bronx-county-ny,1428,New York,36005,1432132
Broome County,broome-county-ny,1428,New York,36007,191659
Cattaraugus County,cattaraugus-county-ny,1428,New York,36009,76840
Cayuga County,cayuga-county-ny,1428,New York,36011,77145
Chautauqua County,chautauqua-county-ny,1428,New York,36013,127939
Chemung County,chemung-county-ny,1428,New York,36015,84254
Chenango County,chenango-county-ny,1428,New York,36017,47536
Clinton County,clinton-county-ny,1428,New York,36019,80695
Columbia County,columbia-county-ny,1428,New York,36021,59916
Cortland County,cortland-county-ny,1428,New York,36023,47823
Delaware County,delaware-county-ny,1428,New York,36025,44527
Dutchess County,dutchess-county-ny,1428,New York,36027,293718
Erie County,erie-county-ny,1428,New York,36029,919719
Essex County,essex-county-ny,1428,New York,36031,37300
Franklin County,franklin-county-ny,1428,New York,36033,50293
Fulton County,fulton-county-ny,1428,New York,36035,53591
Genesee County,genesee-county-ny,1428,New York,36037,57511
Greene County,greene-county-ny,1428,New York,36039,47491
Hamilton County,hamilton-county-ny,1428,New York,36041,4434
Herkimer County,herkimer-county-ny,1428,New York,36043,61833
Jefferson County,jefferson-county-ny,1428,New York,36045,111755
Kings County,kings-county-ny,1428,New York,36047,2582830
Lewis County,lewis-county-ny,1428,New York,36049,26447
Livingston County,livingston-county-ny,1428,New York,36051,63227
Madison County,madison-county-ny,1428,New York,36053,70795
Monroe County,monroe-county-ny,1428,New York,36055,742474
Montgomery County,montgomery-county-ny,1428,New York,36057,49455
Nassau County,nassau-county-ny,1428,New York,36059,1358343
New York County,new-york-county-ny,1428,New York,36061,1628701
Niagara County,niagara-county-ny,1428,New York,36063,210433
Oneida County,oneida-county-ny,1428,New York,36065,229577
Onondaga County,onondaga-county-ny,1428,New York,36067,461809
Ontario County,ontario-county-ny,1428,New York,36069,109864
Orange County,orange-county-ny,1428,New York,36071,381951
Orleans County,orleans-county-ny,1428,New York,36073,40612
Oswego County,oswego-county-ny,1428,New York,36075,117898
Otsego County,otsego-county-ny,1428,New York,36077,59749
Putnam County,putnam-county-ny,1428,New York,36079,98892
Queens County,queens-county-ny,1428,New York,36081,2278906
Rensselaer County,rensselaer-county-ny,1428,New York,36083,159442
Richmond County,richmond-county-ny,1428,New York,36085,476179
Rockland County,rockland-county-ny,1428,New York,36087,325695
St. Lawrence County,st-lawrence-county-ny,1428,New York,36089,108047
Saratoga County,saratoga-county-ny,1428,New York,36091,230163
Schenectady County,schenectady-county-ny,1428,New York,36093,155350
Schoharie County,schoharie-county-ny,1428,New York,36095,31097
Schuyler County,schuyler-county-ny,1428,New York,36097,17912
Seneca County,seneca-county-ny,1428,New York,36099,34300
Steuben County,steuben-county-ny,1428,New York,36101,95796
Suffolk County,suffolk-county-ny,1428,New York,36103,1481093
Sullivan County,sullivan-county-ny,1428,New York,36105,75498
Tioga County,tioga-county-ny,1428,New York,36107,48560
Tompkins County,tompkins-county-ny,1428,New York,36109,102793
Ulster County,ulster-county-ny,1428,New York,36111,178599
Warren County,warren-county-ny,1428,New York,36113,64265
Washington County,washington-county-ny,1428,New York,36115,61197
Wayne County,wayne-county-ny,1428,New York,36117,90064
Westchester County,westchester-county-ny,1428,New York,36119,967612
Wyoming County,wyoming-county-ny,1428,New York,36121,40085
Yates County,yates-county-ny,1428,New York,36123,24841
Alamance County,alamance-county-nc,1429,North Carolina,37001,166436
Alexander County,alexander-county-nc,1429,North Carolina,37003,37353
Alleghany County,alleghany-county-nc,1429,North Carolina,37005,11161
Anson County,anson-county-nc,1429,North Carolina,37007,24877
Ashe County,ashe-county-nc,1429,North Carolina,37009,27109
Avery County,avery-county-nc,1429,North Carolina,37011,17505
Beaufort County,beaufort-county-nc,1429,North Carolina,37013,47079
Bertie County,bertie-county-nc,1429,North Carolina,37015,19026
Bladen County,bladen-county-nc,1429,North Carolina,37017,33190
Brunswick County,brunswick-county-nc,1429,North Carolina,37019,136744
Buncombe County,buncombe-county-nc,1429,North Carolina,37021,259103
Burke County,burke-county-nc,1429,North Carolina,37023,90382
Cabarrus County,cabarrus-county-nc,1429,North Carolina,37025,211342
Caldwell County,caldwell-county-nc,1429,North Carolina,37027,82029
Camden County,camden-county-nc,1429,North Carolina,37029,10710
Carteret County,carteret-county-nc,1429,North Carolina,37031,69524
Caswell County,caswell-county-nc,1429,North Carolina,37033,22698
Catawba County,catawba-county-nc,1429,North Carolina,37035,158652
Chatham County,chatham-county-nc,1429,North Carolina,37037,73139
Cherokee County,cherokee-county-nc,1429,North Carolina,37039,28383
Chowan County,chowan-county-nc,1429,North Carolina,37041,14029
Clay County,clay-county-nc,1429,North Carolina,37043,11139
Cleveland County,cleveland-county-nc,1429,North Carolina,37045,97645
Columbus County,columbus-county-nc,1429,North Carolina,37047,55655
Craven County,craven-county-nc,1429,North Carolina,37049,102912
Cumberland County,cumberland-county-nc,1429,North Carolina,37051,332330
Currituck County,currituck-county-nc,1429,North Carolina,37053,27072
Dare County,dare-county-nc,1429,North Carolina,37055,36501
Davidson County,davidson-county-nc,1429,North Carolina,37057,166614
Davie County,davie-county-nc,1429,North Carolina,37059,42733
Duplin County,duplin-county-nc,1429,North Carolina,37061,58856
Durham County,durham-county-nc,1429,North Carolina,37063,316739
Edgecombe County,edgecombe-county-nc,1429,North Carolina,37065,52005
Forsyth County,forsyth-county-nc,1429,North Carolina,37067,379099
Franklin County,franklin-county-nc,1429,North Carolina,37069,67560
Gaston County,gaston-county-nc,1429,North Carolina,37071,222846
Gates County,gates-county-nc,1429,North Carolina,37073,11573
Graham County,graham-county-nc,1429,North Carolina,37075,8484
Granville County,granville-county-nc,1429,North Carolina,37077,60115
Greene County,greene-county-nc,1429,North Carolina,37079,21012
Guilford County,guilford-county-nc,1429,North Carolina,37081,533670
Halifax County,halifax-county-nc,1429,North Carolina,37083,50574
Harnett County,harnett-county-nc,1429,North Carolina,37085,134214
Haywood County,haywood-county-nc,1429,North Carolina,37087,61971
Henderson County,henderson-county-nc,1429,North Carolina,37089,116748
Hertford County,hertford-county-nc,1429,North Carolina,37091,23659
Hoke County,hoke-county-nc,1429,North Carolina,37093,54764
Hyde County,hyde-county-nc,1429,North Carolina,37095,5230
Iredell County,iredell-county-nc,1429,North Carolina,37097,178435
Jackson County,jackson-county-nc,1429,North Carolina,37099,43327
Johnston County,johnston-county-nc,1429,North Carolina,37101,202675
Jones County,jones-county-nc,1429,North Carolina,37103,9637
Lee County,lee-county-nc,1429,North Carolina,37105,61452
Lenoir County,lenoir-county-nc,1429,North Carolina,37107,55976
Lincoln County,lincoln-county-nc,1429,North Carolina,37109,83770
McDowell County,mcdowell-county-nc,1429,North Carolina,37111,45507
Macon County,macon-county-nc,1429,North Carolina,37113,35285
Madison County,madison-county-nc,1429,North Carolina,37115,21763
Martin County,martin-county-nc,1429,North Carolina,37117,22671
Mecklenburg County,mecklenburg-county-nc,1429,North Carolina,37119,1093901
Mitchell County,mitchell-county-nc,1429,North Carolina,37121,15000
Montgomery County,montgomery-county-nc,1429,North Carolina,37123,27271
Moore County,moore-county-nc,1429,North Carolina,37125,98682
Nash County,nash-county-nc,1429,North Carolina,37127,94016
New Hanover County,new-hanover-county-nc,1429,North Carolina,37129,232274
Northampton County,northampton-county-nc,1429,North Carolina,37131,19676
Onslow County,onslow-county-nc,1429,North Carolina,37133,197683
Orange County,orange-county-nc,1429,North Carolina,37135,146027
Pamlico County,pamlico-county-nc,1429,North Carolina,37137,12670
Pasquotank County,pasquotank-county-nc,1429,North Carolina,37139,39639
Pender County,pender-county-nc,1429,North Carolina,37141,62162
Perquimans County,perquimans-county-nc,1429,North Carolina,37143,13422
Person County,person-county-nc,1429,North Carolina,37145,39507
Pitt County,pitt-county-nc,1429,North Carolina,37147,179914
Polk County,polk-county-nc,1429,North Carolina,37149,20611
Randolph County,randolph-county-nc,1429,North Carolina,37151,143351
Richmond County,richmond-county-nc,1429,North Carolina,37153,44887
Robeson County,robeson-county-nc,1429,North Carolina,37155,131831
Rockingham County,rockingham-county-nc,1429,North Carolina,37157,90690
Rowan County,rowan-county-nc,1429,North Carolina,37159,141262
Rutherford County,rutherford-county-nc,1429,North Carolina,37161,66826
Sampson County,sampson-county-nc,1429,North Carolina,37163,63626
Scotland County,scotland-county-nc,1429,North Carolina,37165,34810
Stanly County,stanly-county-nc,1429,North Carolina,37167,62075
Stokes County,stokes-county-nc,1429,North Carolina,37169,45467
Surry County,surry-county-nc,1429,North Carolina,37171,71948
Swain County,swain-county-nc,1429,North Carolina,37173,14245
Transylvania County,transylvania-county-nc,1429,North Carolina,37175,34215
Tyrrell County,tyrrell-county-nc,1429,North Carolina,37177,4131
Union County,union-county-nc,1429,North Carolina,37179,235908
Vance County,vance-county-nc,1429,North Carolina,37181,44582
Wake County,wake-county-nc,1429,North Carolina,37183,1092305
Warren County,warren-county-nc,1429,North Carolina,37185,19807
Washington County,washington-county-nc,1429,North Carolina,37187,11859
Watauga County,watauga-county-nc,1429,North Carolina,37189,55945
Wayne County,wayne-county-nc,1429,North Carolina,37191,123248
Wilkes County,wilkes-county-nc,1429,North Carolina,37193,68557
Wilson County,wilson-county-nc,1429,North Carolina,37195,81455
Yadkin County,yadkin-county-nc,1429,North Carolina,37197,37543
Yancey County,yancey-county-nc,1429,North Carolina,37199,17903
Adams County,adams-county-nd,1430,North Dakota,38001,2294
Barnes County,barnes-county-nd,1430,North Dakota,38003,10542
Benson County,benson-county-nd,1430,North Dakota,38005,6962
Billings County,billings-county-nd,1430,North Dakota,38007,919
Bottineau County,bottineau-county-nd,1430,North Dakota,38009,6411
Bowman County,bowman-county-nd,1430,North Dakota,38011,3076
Burke County,burke-county-nd,1430,North Dakota,38013,2100
Burleigh County,burleigh-county-nd,1430,North Dakota,38015,95273
Cass County,cass-county-nd,1430,North Dakota,38017,181516
Cavalier County,cavalier-county-nd,1430,North Dakota,38019,3829
Dickey County,dickey-county-nd,1430,North Dakota,38021,4903
Divide County,divide-county-nd,1430,North Dakota,38023,2283
Dunn County,dunn-county-nd,1430,North Dakota,38025,4332
Eddy County,eddy-county-nd,1430,North Dakota,38027,2313
Emmons County,emmons-county-nd,1430,North Dakota,38029,3295
Foster County,foster-county-nd,1430,North Dakota,38031,3216
Golden Valley County,golden-valley-county-nd,1430,North Dakota,38033,1769
Grand Forks County,grand-forks-county-nd,1430,North Dakota,38035,70770
Grant County,grant-county-nd,1430,North Dakota,38037,2374
Griggs County,griggs-county-nd,1430,North Dakota,38039,2232
Hettinger County,hettinger-county-nd,1430,North Dakota,38041,2514
Kidder County,kidder-county-nd,1430,North Dakota,38043,2450
LaMoure County,lamoure-county-nd,1430,North Dakota,38045,4062
Logan County,logan-county-nd,1430,North Dakota,38047,1903
McHenry County,mchenry-county-nd,1430,North Dakota,38049,5816
McIntosh County,mcintosh-county-nd,1430,North Dakota,38051,2585
McKenzie County,mckenzie-county-nd,1430,North Dakota,38053,13632
McLean County,mclean-county-nd,1430,North Dakota,38055,9541
Mercer County,mercer-county-nd,1430,North Dakota,38057,8267
Morton County,morton-county-nd,1430,North Dakota,38059,31095
Mountrail County,mountrail-county-nd,1430,North Dakota,38061,10218
Nelson County,nelson-county-nd,1430,North Dakota,38063,2869
Oliver County,oliver-county-nd,1430,North Dakota,38065,1952
Pembina County,pembina-county-nd,1430,North Dakota,38067,6947
Pierce County,pierce-county-nd,1430,North Dakota,38069,4081
Ramsey County,ramsey-county-nd,1430,North Dakota,38071,11481
Ransom County,ransom-county-nd,1430,North Dakota,38073,5237
Renville County,renville-county-nd,1430,North Dakota,38075,2374
Richland County,richland-county-nd,1430,North Dakota,38077,16239
Rolette County,rolette-county-nd,1430,North Dakota,38079,14301
Sargent County,sargent-county-nd,1430,North Dakota,38081,3870
Sheridan County,sheridan-county-nd,1430,North Dakota,38083,1349
Sioux County,sioux-county-nd,1430,North Dakota,38085,4358
Slope County,slope-county-nd,1430,North Dakota,38087,763
Stark County,stark-county-nd,1430,North Dakota,38089,30997
Steele County,steele-county-nd,1430,North Dakota,38091,1903
Stutsman County,stutsman-county-nd,1430,North Dakota,38093,20917
Towner County,towner-county-nd,1430,North Dakota,38095,2192
Traill County,traill-county-nd,1430,North Dakota,38097,8037
Walsh County,walsh-county-nd,1430,North Dakota,38099,10667
Ward County,ward-county-nd,1430,North Dakota,38101,67744
Wells County,wells-county-nd,1430,North Dakota,38103,3957
Williams County,williams-county-nd,1430,North Dakota,38105,35350
Adams County,adams-county-oh,1431,Ohio,39001,27724
Allen County,allen-county-oh,1431,Ohio,39003,102663
Ashland County,ashland-county-oh,1431,Ohio,39005,53745
Ashtabula County,ashtabula-county-oh,1431,Ohio,39007,97493
Athens County,athens-county-oh,1431,Ohio,39009,65818
Auglaize County,auglaize-county-oh,1431,Ohio,39011,45804
Belmont County,belmont-county-oh,1431,Ohio,39013,67505
Brown County,brown-county-oh,1431,Ohio,39015,43602
Butler County,butler-county-oh,1431,Ohio,39017,382378
Carroll County,carroll-county-oh,1431,Ohio,39019,27081
Champaign County,champaign-county-oh,1431,Ohio,39021,38754
Clark County,clark-county-oh,1431,Ohio,39023,134585
Clermont County,clermont-county-oh,1431,Ohio,39025,205466
Clinton County,clinton-county-oh,1431,Ohio,39027,42057
Columbiana County,columbiana-county-oh,1431,Ohio,39029,102665
Coshocton County,coshocton-county-oh,1431,Ohio,39031,36629
Crawford County,crawford-county-oh,1431,Ohio,39033,41550
Cuyahoga County,cuyahoga-county-oh,1431,Ohio,39035,1243857
Darke County,darke-county-oh,1431,Ohio,39037,51323
Defiance County,defiance-county-oh,1431,Ohio,39039,38165
Delaware County,delaware-county-oh,1431,Ohio,39041,204826
Erie County,erie-county-oh,1431,Ohio,39043,74615
Fairfield County,fairfield-county-oh,1431,Ohio,39045,155782
