term_id,GEOID,county_name,state_name,slug,state_id,state_term_id,census_2018_pop,pop_density_land,area_total,area_land,area_water,housing_units,pop_density_housing
2852,"0500000US27111","Otter Tail County","Minnesota","otter-tail-county-mn","MN",1419,58812,29.1,2224.54,252.47,1972.07,35594,18
2853,"0500000US27113","Pennington County","Minnesota","pennington-county-mn","MN",1419,14178,22.6,618.25,1.68,616.57,6297,10.2
2854,"0500000US27115","Pine County","Minnesota","pine-county-mn","MN",1419,29483,21.1,1434.56,23.27,1411.29,17276,12.2
2855,"0500000US27117","Pipestone County","Minnesota","pipestone-county-mn","MN",1419,9047,20.6,465.96,".91,465.05,4483,9.6
2856,"0500000US27119","Polk County","Minnesota","polk-county-mn","MN",1419,31529,16,1997.79,26.66,1971.13,14610,7.4
2857,"0500000US27121","Pope County","Minnesota","pope-county-mn","MN",1419,11097,16.4,717.1,47.39,669.71,6435,9.6
2858,"0500000US27123","Ramsey County","Minnesota","ramsey-county-mn","MN",1419,550210,3341.6,170.08,17.87,152.21,217197,1426.9
2859,"0500000US27125","Red Lake County","Minnesota","red-lake-county-mn","MN",1419,3999,9.5,432.5,".09,432.41,1948,4.5
2860,"0500000US27127","Redwood County","Minnesota","redwood-county-mn","MN",1419,15249,18.3,881.75,3.18,878.57,7272,8.3
2861,"0500000US27129","Renville County","Minnesota","renville-county-mn","MN",1419,14612,16,987.1,4.19,982.91,7355,7.5
2862,"0500000US27131","Rice County","Minnesota","rice-county-mn","MN",1419,66523,129.4,515.94,20.25,495.68,24453,49.3
2863,"0500000US27133","Rock County","Minnesota","rock-county-mn","MN",1419,9414,20.1,482.72,".27,482.45,4262,8.8
2864,"0500000US27135","Roseau County","Minnesota","roseau-county-mn","MN",1419,15150,9.3,1678.14,6.54,1671.6,7469,4.5
2865,"0500000US27137","St. Louis County","Minnesota","st-louis-county-mn","MN",1419,199754,32,6859.5,612.1,6247.4,103058,16.5
2866,"0500000US27139","Scott County","Minnesota","scott-county-mn","MN",1419,147381,364.5,368.38,11.91,356.48,47124,132.2
2867,"0500000US27141","Sherburne County","Minnesota","sherburne-county-mn","MN",1419,96036,204.4,451.04,18.13,432.92,32379,74.8
2868,"0500000US27143","Sibley County","Minnesota","sibley-county-mn","MN",1419,15028,25.9,600.52,11.74,588.78,6582,11.2
2869,"0500000US27145","Stearns County","Minnesota","stearns-county-mn","MN",1419,159256,112.2,1389.95,46.82,1343.13,61974,46.1
2870,"0500000US27147","Steele County","Minnesota","steele-county-mn","MN",1419,36803,85.1,432.34,2.69,429.65,15343,35.7
2871,"0500000US27149","Stevens County","Minnesota","stevens-county-mn","MN",1419,9753,17.3,575.32,11.72,563.6,4160,7.4
2872,"0500000US27151","Swift County","Minnesota","swift-county-mn","MN",1419,9345,13.2,752.19,10.11,742.08,4835,6.5
2873,"0500000US27153","Todd County","Minnesota","todd-county-mn","MN",1419,24582,26.3,979.5,34.52,944.98,12917,13.7
2874,"0500000US27155","Traverse County","Minnesota","traverse-county-mn","MN",1419,3308,6.2,585.85,11.95,573.9,2073,3.6
2875,"0500000US27157","Wabasha County","Minnesota","wabasha-county-mn","MN",1419,21645,41.4,549.62,26.63,522.98,9997,19.1
2876,"0500000US27159","Wadena County","Minnesota","wadena-county-mn","MN",1419,13773,25.8,543.23,6.96,536.27,6899,12.9
2877,"0500000US27161","Waseca County","Minnesota","waseca-county-mn","MN",1419,18691,45.2,432.97,9.62,423.36,7903,18.7
2878,"0500000US27163","Washington County","Minnesota","washington-county-mn","MN",1419,259201,619.7,422.74,38.46,384.28,92374,240.4
2879,"0500000US27165","Watonwan County","Minnesota","watonwan-county-mn","MN",1419,10980,25.8,439.73,4.78,434.95,5047,11.6
2880,"0500000US27167","Wilkin County","Minnesota","wilkin-county-mn","MN",1419,6254,8.8,751.17,".21,750.96,3078,4.1
2881,"0500000US27169","Winona County","Minnesota","winona-county-mn","MN",1419,50825,82.2,641.58,15.38,626.21,20760,33.2
2882,"0500000US27171","Wright County","Minnesota","wright-county-mn","MN",1419,136349,188.5,714.27,52.81,661.46,49000,74.1
2883,"0500000US27173","Yellow Medicine County","Minnesota","yellow-medicine-county-mn","MN",1419,9795,13.8,763.23,4.13,759.1,4760,6.3
2884,"0500000US28001","Adams County","Mississippi","adams-county-ms","MS",1420,31192,69.8,487.55,25.14,462.41,14656,31.7
2885,"0500000US28003","Alcorn County","Mississippi","alcorn-county-ms","MS",1420,36925,92.6,401.36,1.32,400.04,17077,42.7
2886,"0500000US28005","Amite County","Mississippi","amite-county-ms","MS",1420,12326,18,731.6,1.5,730.1,6635,9.1
2887,"0500000US28007","Attala County","Mississippi","attala-county-ms","MS",1420,18365,26.6,736.69,1.71,734.98,9126,12.4
2888,"0500000US28009","Benton County","Mississippi","benton-county-ms","MS",1420,8271,21.5,408.65,2.04,406.62,4186,10.3
2889,"0500000US28011","Bolivar County","Mississippi","bolivar-county-ms","MS",1420,31333,39,905.82,29.24,876.57,14070,16.1
2890,"0500000US28013","Calhoun County","Mississippi","calhoun-county-ms","MS",1420,14436,25.5,587.96,1.39,586.57,6913,11.8
2891,"0500000US28015","Carroll County","Mississippi","carroll-county-ms","MS",1420,9911,16.9,634.59,6.34,628.24,5052,8
2892,"0500000US28017","Chickasaw County","Mississippi","chickasaw-county-ms","MS",1420,17171,34.7,504.25,2.47,501.78,7514,15
2893,"0500000US28019","Choctaw County","Mississippi","choctaw-county-ms","MS",1420,8278,20.4,419.86,1.68,418.18,4150,9.9
2894,"0500000US28021","Claiborne County","Mississippi","claiborne-county-ms","MS",1420,9002,19.7,501.2,13.8,487.41,4223,8.7
2895,"0500000US28023","Clarke County","Mississippi","clarke-county-ms","MS",1420,15604,24.2,693.53,1.98,691.55,7876,11.4
2896,"0500000US28025","Clay County","Mississippi","clay-county-ms","MS",1420,19386,50.3,416.01,5.93,410.08,9180,22.4
2897,"0500000US28027","Coahoma County","Mississippi","coahoma-county-ms","MS",1420,22628,47.3,583.15,30.71,552.44,10792,19.5
2898,"0500000US28029","Copiah County","Mississippi","copiah-county-ms","MS",1420,28543,37.9,779.46,2.22,777.24,12184,15.7
2899,"0500000US28031","Covington County","Mississippi","covington-county-ms","MS",1420,18853,47.3,414.93,1.14,413.79,8496,20.5
2900,"0500000US28033","DeSoto County","Mississippi","desoto-county-ms","MS",1420,182001,338.7,497.01,20.87,476.15,61634,129.4
2901,"0500000US28035","Forrest County","Mississippi","forrest-county-ms","MS",1420,75036,160.7,470.23,3.92,466.31,32289,69.2
2902,"0500000US28037","Franklin County","Mississippi","franklin-county-ms","MS",1420,7788,14.4,566.76,2.98,563.78,4154,7.4
2903,"0500000US28039","George County","Mississippi","george-county-ms","MS",1420,24250,47.2,483.65,4.94,478.71,9330,19.5
2904,"0500000US28041","Greene County","Mississippi","greene-county-ms","MS",1420,13586,20.2,718.7,5.94,712.76,5123,7.2
2905,"0500000US28043","Grenada County","Mississippi","grenada-county-ms","MS",1420,21055,51.9,449.4,27.3,422.11,10155,24.1
2906,"0500000US28045","Hancock County","Mississippi","hancock-county-ms","MS",1420,47334,92.7,552.5,78.75,473.75,21840,46.1
2907,"0500000US28047","Harrison County","Mississippi","harrison-county-ms","MS",1420,206650,326,976.17,402.18,573.99,85181,148.4
2908,"0500000US28049","Hinds County","Mississippi","hinds-county-ms","MS",1420,237085,282,877.29,7.55,869.74,103421,118.9
2909,"0500000US28051","Holmes County","Mississippi","holmes-county-ms","MS",1420,17622,25.4,764.62,7.92,756.7,8415,11.1
2910,"0500000US28053","Humphreys County","Mississippi","humphreys-county-ms","MS",1420,8257,22.4,431.23,12.74,418.49,3855,9.2
2911,"0500000US28055","Issaquena County","Mississippi","issaquena-county-ms","MS",1420,1308,3.4,441.43,28.38,413.05,560,1.4
2912,"0500000US28057","Itawamba County","Mississippi","itawamba-county-ms","MS",1420,23517,43.9,540.45,7.66,532.79,10126,19
2913,"0500000US28059","Jackson County","Mississippi","jackson-county-ms","MS",1420,143277,193.2,1043.4,320.64,722.75,60067,83.1
2914,"0500000US28061","Jasper County","Mississippi","jasper-county-ms","MS",1420,16428,25.2,677.47,1.23,676.24,8212,12.1
2915,"0500000US28063","Jefferson County","Mississippi","jefferson-county-ms","MS",1420,7106,14.9,527.26,7.33,519.93,3673,7.1
2916,"0500000US28065","Jefferson Davis County","Mississippi","jefferson-davis-county-ms","MS",1420,11234,30.6,409.14,".7,408.44,5876,14.4
2917,"0500000US28067","Jones County","Mississippi","jones-county-ms","MS",1420,68461,97.5,699.71,4.91,694.8,28424,40.9
2918,"0500000US28069","Kemper County","Mississippi","kemper-county-ms","MS",1420,10027,13.6,767.02,".84,766.18,4722,6.2
2919,"0500000US28071","Lafayette County","Mississippi","lafayette-county-ms","MS",1420,54793,75,679.21,47.5,631.71,22729,36
2920,"0500000US28073","Lamar County","Mississippi","lamar-county-ms","MS",1420,62447,112,500.43,3.38,497.06,24070,48.4
2921,"0500000US28075","Lauderdale County","Mississippi","lauderdale-county-ms","MS",1420,75317,114.1,715.15,11.52,703.63,34698,49.3
2922,"0500000US28077","Lawrence County","Mississippi","lawrence-county-ms","MS",1420,12455,30,435.77,5.1,430.67,6019,14
2923,"0500000US28079","Leake County","Mississippi","leake-county-ms","MS",1420,22763,40.8,585.48,2.48,583,9415,16.1
2924,"0500000US28081","Lee County","Mississippi","lee-county-ms","MS",1420,85202,184.3,453.17,3.22,449.95,35872,79.7
2925,"0500000US28083","Leflore County","Mississippi","leflore-county-ms","MS",1420,28919,54.5,606.38,13.84,592.54,13199,22.3
2926,"0500000US28085","Lincoln County","Mississippi","lincoln-county-ms","MS",1420,34205,59.5,588.17,2.06,586.11,15255,26
2927,"0500000US28087","Lowndes County","Mississippi","lowndes-county-ms","MS",1420,58930,118.3,516.46,10.96,505.51,26556,52.5
2928,"0500000US28089","Madison County","Mississippi","madison-county-ms","MS",1420,105630,133.2,741.78,27.27,714.51,38558,54
2929,"0500000US28091","Marion County","Mississippi","marion-county-ms","MS",1420,24715,49.9,548.62,6.24,542.38,11838,21.8
2930,"0500000US28093","Marshall County","Mississippi","marshall-county-ms","MS",1420,35451,52.6,709.77,3.57,706.19,14881,21.1
2931,"0500000US28095","Monroe County","Mississippi","monroe-county-ms","MS",1420,35564,48.3,772.1,7,765.09,16455,21.5
2932,"0500000US28097","Montgomery County","Mississippi","montgomery-county-ms","MS",1420,10023,26.8,407.89,".91,406.98,5194,12.8
2933,"0500000US28099","Neshoba County","Mississippi","neshoba-county-ms","MS",1420,29125,52.1,571.61,1.47,570.14,12357,21.7
2934,"0500000US28101","Newton County","Mississippi","newton-county-ms","MS",1420,21443,37.6,579.6,1.5,578.1,9373,16.2
2935,"0500000US28103","Noxubee County","Mississippi","noxubee-county-ms","MS",1420,10535,16.6,699.98,4.84,695.14,5170,7.4
2936,"0500000US28105","Oktibbeha County","Mississippi","oktibbeha-county-ms","MS",1420,49599,104,461.93,3.73,458.2,20947,45.7
2937,"0500000US28107","Panola County","Mississippi","panola-county-ms","MS",1420,34178,50.7,705.13,19.99,685.14,14697,21.5
2938,"0500000US28109","Pearl River County","Mississippi","pearl-river-county-ms","MS",1420,55387,68.9,818.91,8.05,810.86,23968,29.6
2939,"0500000US28111","Perry County","Mississippi","perry-county-ms","MS",1420,11931,18.9,650.2,2.95,647.25,5519,8.5
2940,"0500000US28113","Pike County","Mississippi","pike-county-ms","MS",1420,39563,98.8,410.69,1.68,409.01,17861,43.7
2941,"0500000US28115","Pontotoc County","Mississippi","pontotoc-county-ms","MS",1420,31833,60.2,501.02,3.33,497.69,12440,25
2942,"0500000US28117","Prentiss County","Mississippi","prentiss-county-ms","MS",1420,25315,60.9,418.2,3.22,414.98,11054,26.6
2943,"0500000US28119","Quitman County","Mississippi","quitman-county-ms","MS",1420,7051,20.3,406.43,1.42,405.01,3589,8.9
2944,"0500000US28121","Rankin County","Mississippi","rankin-county-ms","MS",1420,153902,182.6,806.09,30.6,775.48,56487,72.8
2945,"0500000US28123","Scott County","Mississippi","scott-county-ms","MS",1420,28287,46.4,610.39,1.21,609.18,11470,18.8
2946,"0500000US28125","Sharkey County","Mississippi","sharkey-county-ms","MS",1420,4377,11.4,435.12,3.4,431.72,2100,4.9
2947,"0500000US28127","Simpson County","Mississippi","simpson-county-ms","MS",1420,26758,46.7,590.47,1.31,589.16,11934,20.3
2948,"0500000US28129","Smith County","Mississippi","smith-county-ms","MS",1420,16002,25.9,637.27,1.02,636.25,7237,11.4
2949,"0500000US28131","Stone County","Mississippi","stone-county-ms","MS",1420,18717,39.9,448.08,2.59,445.48,7161,16.1
2950,"0500000US28133","Sunflower County","Mississippi","sunflower-county-ms","MS",1420,25735,42.2,706.93,9.17,697.75,9685,13.9
2951,"0500000US28135","Tallahatchie County","Mississippi","tallahatchie-county-ms","MS",1420,13987,23.8,652.14,6.85,645.29,5530,8.6
2952,"0500000US28137","Tate County","Mississippi","tate-county-ms","MS",1420,28759,71.4,410.97,6.21,404.76,10947,27
2953,"0500000US28139","Tippah County","Mississippi","tippah-county-ms","MS",1420,21995,48.6,459.95,2.14,457.81,9696,21.2
2954,"0500000US28141","Tishomingo County","Mississippi","tishomingo-county-ms","MS",1420,19454,46.2,444.52,20.26,424.25,10295,24.3
2955,"0500000US28143","Tunica County","Mississippi","tunica-county-ms","MS",1420,9944,23.7,480.73,26.06,454.67,4803,10.6
2956,"0500000US28145","Union County","Mississippi","union-county-ms","MS",1420,28606,65.3,416.91,1.31,415.6,11520,27.7
2957,"0500000US28147","Walthall County","Mississippi","walthall-county-ms","MS",1420,14465,38.2,404.41,".46,403.94,7132,17.7
2958,"0500000US28149","Warren County","Mississippi","warren-county-ms","MS",1420,46176,82.9,618.55,30.05,588.5,21896,37.2
2959,"0500000US28151","Washington County","Mississippi","washington-county-ms","MS",1420,45063,70.6,761.23,36.48,724.74,21708,30
2960,"0500000US28153","Wayne County","Mississippi","wayne-county-ms","MS",1420,20298,25.6,813.52,2.77,810.75,9213,11.4
2961,"0500000US28155","Webster County","Mississippi","webster-county-ms","MS",1420,9788,24.4,423.23,2.29,420.94,4804,11.4
2962,"0500000US28157","Wilkinson County","Mississippi","wilkinson-county-ms","MS",1420,8792,14.6,687.77,9.66,678.11,5037,7.4
2963,"0500000US28159","Winston County","Mississippi","winston-county-ms","MS",1420,18165,31.6,610.09,2.84,607.24,8745,14.4
2964,"0500000US28161","Yalobusha County","Mississippi","yalobusha-county-ms","MS",1420,12392,27.1,495,27.88,467.13,6344,13.6
2965,"0500000US28163","Yazoo County","Mississippi","yazoo-county-ms","MS",1420,28248,30.4,934.27,11.32,922.95,10074,10.9
2966,"0500000US29001","Adair County","Missouri","adair-county-mo","MO",1421,25339,45.1,569.44,2.11,567.32,11263,19.9
2967,"0500000US29003","Andrew County","Missouri","andrew-county-mo","MO",1421,17607,40,436.43,3.73,432.7,7306,16.9
2968,"0500000US29005","Atchison County","Missouri","atchison-county-mo","MO",1421,5171,10.4,550.13,2.83,547.3,2985,5.5
2969,"0500000US29007","Audrain County","Missouri","audrain-county-mo","MO",1421,25473,36.9,696.82,4.59,692.23,10852,15.7
2970,"0500000US29009","Barry County","Missouri","barry-county-mo","MO",1421,35886,45.7,790.97,12.72,778.25,17523,22.5
2971,"0500000US29011","Barton County","Missouri","barton-county-mo","MO",1421,11798,21,596.72,4.8,591.92,5600,9.5
2972,"0500000US29013","Bates County","Missouri","bates-county-mo","MO",1421,16320,20.4,851.38,14.69,836.69,7842,9.4
2973,"0500000US29015","Benton County","Missouri","benton-county-mo","MO",1421,19278,27.1,752.55,48.49,704.06,14150,20.1
2974,"0500000US29017","Bollinger County","Missouri","bollinger-county-mo","MO",1421,12169,20,621.2,3.29,617.91,5878,9.5
2975,"0500000US29019","Boone County","Missouri","boone-county-mo","MO",1421,180005,237.3,690.98,5.57,685.41,69551,101.5
2976,"0500000US29021","Buchanan County","Missouri","buchanan-county-mo","MO",1421,88571,218.6,414.66,6.63,408.03,38427,94.2
2977,"0500000US29023","Butler County","Missouri","butler-county-mo","MO",1421,42639,61.6,698.99,4.32,694.67,19731,28.4
2978,"0500000US29025","Caldwell County","Missouri","caldwell-county-mo","MO",1421,9108,22.1,429.64,3.24,426.39,4605,10.8
2979,"0500000US29027","Callaway County","Missouri","callaway-county-mo","MO",1421,44889,53.1,847.36,12.78,834.57,18522,22.2
2980,"0500000US29029","Camden County","Missouri","camden-county-mo","MO",1421,45815,67.1,708.64,52.72,655.92,41183,62.8
2981,"0500000US29031","Cape Girardeau County","Missouri","cape-girardeau-county-mo","MO",1421,78753,130.8,586.32,7.79,578.53,32616,56.4
2982,"0500000US29033","Carroll County","Missouri","carroll-county-mo","MO",1421,8743,13.4,701.39,6.77,694.62,4630,6.7
2983,"0500000US29035","Carter County","Missouri","carter-county-mo","MO",1421,6054,12.3,509.02,1.66,507.36,3247,6.4
2984,"0500000US29037","Cass County","Missouri","cass-county-mo","MO",1421,104954,142.8,702.49,5.65,696.84,40030,57.4
2985,"0500000US29039","Cedar County","Missouri","cedar-county-mo","MO",1421,14165,29.5,498.65,24.17,474.48,7224,15.2
2986,"0500000US29041","Chariton County","Missouri","chariton-county-mo","MO",1421,7451,10.4,766.76,15.58,751.18,4167,5.5
2987,"0500000US29043","Christian County","Missouri","christian-county-mo","MO",1421,86983,137.6,563.81,1.16,562.65,31576,56.1
2988,"0500000US29045","Clark County","Missouri","clark-county-mo","MO",1421,6842,14.1,511.82,7.13,504.69,3473,6.9
2989,"0500000US29047","Clay County","Missouri","clay-county-mo","MO",1421,246365,558.6,408.67,11.37,397.3,93918,236.4
2990,"0500000US29049","Clinton County","Missouri","clinton-county-mo","MO",1421,20470,49.5,423.48,4.53,418.96,8876,21.2
2991,"0500000US29051","Cole County","Missouri","cole-county-mo","MO",1421,76796,193,401.92,8.17,393.75,32324,82.1
2992,"0500000US29053","Cooper County","Missouri","cooper-county-mo","MO",1421,17603,31.2,569.18,4.42,564.77,7463,13.2
2993,"0500000US29055","Crawford County","Missouri","crawford-county-mo","MO",1421,23957,33.3,743.75,1.24,742.52,11955,16.1
2994,"0500000US29057","Dade County","Missouri","dade-county-mo","MO",1421,7569,16.1,506.25,16.24,490.01,3965,8.1
2995,"0500000US29059","Dallas County","Missouri","dallas-county-mo","MO",1421,16762,31,542.85,2.08,540.77,7662,14.2
2996,"0500000US29061","Daviess County","Missouri","daviess-county-mo","MO",1421,8313,15,569.05,5.81,563.24,4199,7.5
2997,"0500000US29063","DeKalb County","Missouri","dekalb-county-mo","MO",1421,12630,30.6,425.82,4.46,421.36,4329,10.3
2998,"0500000US29065","Dent County","Missouri","dent-county-mo","MO",1421,15441,20.8,754.51,1.72,752.79,7285,9.7
2999,"0500000US29067","Douglas County","Missouri","douglas-county-mo","MO",1421,13373,16.8,814.6,".96,813.63,6519,8
3000,"0500000US29069","Dunklin County","Missouri","dunklin-county-mo","MO",1421,29423,59.1,547.18,6.12,541.07,14419,26.6
3001,"0500000US29071","Franklin County","Missouri","franklin-county-mo","MO",1421,103670,110,930.69,8,922.68,43419,47.1
3002,"0500000US29073","Gasconade County","Missouri","gasconade-county-mo","MO",1421,14705,29.4,524.44,6.64,517.8,8205,15.8
3003,"0500000US29075","Gentry County","Missouri","gentry-county-mo","MO",1421,6628,13.7,491.72,".29,491.42,3209,6.5
3004,"0500000US29077","Greene County","Missouri","greene-county-mo","MO",1421,291923,407.5,677.88,2.58,675.3,125387,185.7
3005,"0500000US29079","Grundy County","Missouri","grundy-county-mo","MO",1421,9914,23.6,438.03,2.75,435.28,5023,11.5
3006,"0500000US29081","Harrison County","Missouri","harrison-county-mo","MO",1421,8414,12.4,726.41,3.9,722.5,4407,6.1
3007,"0500000US29083","Henry County","Missouri","henry-county-mo","MO",1421,21792,32,732.33,35.38,696.95,10886,15.6
3008,"0500000US29085","Hickory County","Missouri","hickory-county-mo","MO",1421,9509,24.1,411.71,12.62,399.09,6835,17.1
3009,"0500000US29087","Holt County","Missouri","holt-county-mo","MO",1421,4404,10.6,470.35,7.66,462.69,2806,6.1
3010,"0500000US29089","Howard County","Missouri","howard-county-mo","MO",1421,10137,21.9,471.53,7.68,463.85,4582,9.9
3011,"0500000US29091","Howell County","Missouri","howell-county-mo","MO",1421,40076,43.6,928.37,1.12,927.25,18021,19.4
3012,"0500000US29093","Iron County","Missouri","iron-county-mo","MO",1421,10177,19.3,552.06,1.81,550.26,5329,9.7
3013,"0500000US29095","Jackson County","Missouri","jackson-county-mo","MO",1421,700307,1115.3,616.25,11.78,604.46,312105,516.3
3014,"0500000US29097","Jasper County","Missouri","jasper-county-mo","MO",1421,120636,183.9,641.28,2.79,638.49,50668,79.4
3015,"0500000US29099","Jefferson County","Missouri","jefferson-county-mo","MO",1421,224347,333.1,664.28,7.66,656.63,87626,133.4
3016,"0500000US29101","Johnson County","Missouri","johnson-county-mo","MO",1421,53652,63.4,833.19,3.91,829.28,21528,26
3017,"0500000US29103","Knox County","Missouri","knox-county-mo","MO",1421,3947,8.2,506.83,2.82,504.01,2289,4.5
3018,"0500000US29105","Laclede County","Missouri","laclede-county-mo","MO",1421,35713,46.5,768.01,3.3,764.72,15778,20.6
3019,"0500000US29107","Lafayette County","Missouri","lafayette-county-mo","MO",1421,32598,53.1,638.94,10.51,628.43,14718,23.4
3020,"0500000US29109","Lawrence County","Missouri","lawrence-county-mo","MO",1421,38359,63.2,613.38,1.64,611.74,16649,27.2
3021,"0500000US29111","Lewis County","Missouri","lewis-county-mo","MO",1421,9855,20.2,510.8,5.75,505.04,4535,9
3022,"0500000US29113","Lincoln County","Missouri","lincoln-county-mo","MO",1421,57686,83.9,640.46,13.91,626.56,21011,33.5
3023,"0500000US29115","Linn County","Missouri","linn-county-mo","MO",1421,12037,20.7,621.38,5.81,615.56,6429,10.4
3024,"0500000US29117","Livingston County","Missouri","livingston-county-mo","MO",1421,15146,28.5,538.57,6.24,532.33,6730,12.6
3025,"0500000US29119","McDonald County","Missouri","mcdonald-county-mo","MO",1421,23078,42.8,539.68,".2,539.48,9925,18.4
3026,"0500000US29121","Macon County","Missouri","macon-county-mo","MO",1421,15153,19.4,812.37,11.14,801.23,7665,9.6
3027,"0500000US29123","Madison County","Missouri","madison-county-mo","MO",1421,12188,24.7,497.6,3.21,494.39,5970,12.1
3028,"0500000US29125","Maries County","Missouri","maries-county-mo","MO",1421,8769,17.4,529.93,2.95,526.98,4611,8.7
3029,"0500000US29127","Marion County","Missouri","marion-county-mo","MO",1421,28592,65.9,444.3,7.38,436.92,12826,29.4
3030,"0500000US29129","Mercer County","Missouri","mercer-county-mo","MO",1421,3641,8.3,455.11,1.28,453.84,2135,4.7
3031,"0500000US29131","Miller County","Missouri","miller-county-mo","MO",1421,25336,41.8,599.99,7.4,592.59,12758,21.5
3032,"0500000US29133","Mississippi County","Missouri","mississippi-county-mo","MO",1421,13336,34.9,428.76,17.18,411.58,5711,13.9
3033,"0500000US29135","Moniteau County","Missouri","moniteau-county-mo","MO",1421,16121,37.6,418.87,3.85,415.03,6176,14.9
3034,"0500000US29137","Monroe County","Missouri","monroe-county-mo","MO",1421,8664,13.6,670.16,22.51,647.65,4798,7.4
3035,"0500000US29139","Montgomery County","Missouri","montgomery-county-mo","MO",1421,11534,22.8,542.01,5.76,536.25,6130,11.4
3036,"0500000US29141","Morgan County","Missouri","morgan-county-mo","MO",1421,20358,34.4,614.02,16.39,597.63,15517,26
3037,"0500000US29143","New Madrid County","Missouri","new-madrid-county-mo","MO",1421,17296,28.1,696.57,21.73,674.84,8531,12.6
3038,"0500000US29145","Newton County","Missouri","newton-county-mo","MO",1421,58266,93,626.59,1.82,624.76,24313,38.9
3039,"0500000US29147","Nodaway County","Missouri","nodaway-county-mo","MO",1421,22304,26.6,877.88,".91,876.96,9524,10.9
3040,"0500000US29149","Oregon County","Missouri","oregon-county-mo","MO",1421,10541,13.8,791.54,1.75,789.8,5486,6.9
3041,"0500000US29151","Osage County","Missouri","osage-county-mo","MO",1421,13714,23,610.45,6.11,604.35,6533,10.8
3042,"0500000US29153","Ozark County","Missouri","ozark-county-mo","MO",1421,9017,13.1,755.23,10.26,744.97,5652,7.6
3043,"0500000US29155","Pemiscot County","Missouri","pemiscot-county-mo","MO",1421,16272,37.1,513.43,20.89,492.54,8161,16.6
3044,"0500000US29157","Perry County","Missouri","perry-county-mo","MO",1421,19150,40,484.16,9.81,474.35,8568,18.1
3045,"0500000US29159","Pettis County","Missouri","pettis-county-mo","MO",1421,42542,61.9,686.27,4.05,682.22,18249,26.7
3046,"0500000US29161","Phelps County","Missouri","phelps-county-mo","MO",1421,44732,67.2,674.32,2.54,671.78,19533,29.1
3047,"0500000US29163","Pike County","Missouri","pike-county-mo","MO",1421,18504,27.6,684.72,14.28,670.44,7875,11.7
3048,"0500000US29165","Platte County","Missouri","platte-county-mo","MO",1421,102985,212.6,426.8,6.61,420.19,39223,93.3
3049,"0500000US29167","Polk County","Missouri","polk-county-mo","MO",1421,32201,49,642.41,6.89,635.52,13304,20.9
3050,"0500000US29169","Pulaski County","Missouri","pulaski-county-mo","MO",1421,52014,95.5,551.48,4.38,547.1,17904,32.7
3051,"0500000US29171","Putnam County","Missouri","putnam-county-mo","MO",1421,4757,9.6,519.61,2.29,517.32,2982,5.8
3052,"0500000US29173","Ralls County","Missouri","ralls-county-mo","MO",1421,10212,21.6,483.83,14.05,469.78,5183,11
3053,"0500000US29175","Randolph County","Missouri","randolph-county-mo","MO",1421,24763,52.7,487.83,5.14,482.68,10714,22.2
3054,"0500000US29177","Ray County","Missouri","ray-county-mo","MO",1421,22883,41.3,573.94,5.13,568.81,9984,17.6
3055,"0500000US29179","Reynolds County","Missouri","reynolds-county-mo","MO",1421,6254,8.3,814.41,5.94,808.48,4033,5
3056,"0500000US29181","Ripley County","Missouri","ripley-county-mo","MO",1421,13401,22.4,631.64,2.1,629.54,6597,10.5
3057,"0500000US29183","St. Charles County","Missouri","st-charles-county-mo","MO",1421,399182,643.2,592.61,32.17,560.44,141016,251.6
3058,"0500000US29185","St. Clair County","Missouri","st-clair-county-mo","MO",1421,9395,14.6,702.05,32.07,669.98,5640,8.4
3059,"0500000US29186","Ste. Genevieve County","Missouri","ste-genevieve-county-mo","MO",1421,17888,36.4,506.77,7.62,499.15,8637,17.3
3060,"0500000US29187","St. Francois County","Missouri","st-francois-county-mo","MO",1421,66692,144.6,454.67,2.79,451.89,28458,63
3061,"0500000US29189","St. Louis County","Missouri","st-louis-county-mo","MO",1421,996945,1967.2,523.02,15.22,507.8,438032,862.6
3062,"0500000US29195","Saline County","Missouri","saline-county-mo","MO",1421,22895,30.9,766.92,11.41,755.5,10117,13.4
3063,"0500000US29197","Schuyler County","Missouri","schuyler-county-mo","MO",1421,4599,14.4,308.16,".86,307.3,2102,6.8
3064,"0500000US29199","Scotland County","Missouri","scotland-county-mo","MO",1421,4966,11.1,439.3,2.63,436.67,2369,5.4
3065,"0500000US29201","Scott County","Missouri","scott-county-mo","MO",1421,38458,93.3,425.86,5.87,419.99,16987,40.4
3066,"0500000US29203","Shannon County","Missouri","shannon-county-mo","MO",1421,8189,8.4,1004,".18,1003.82,4164,4.1
3067,"0500000US29205","Shelby County","Missouri","shelby-county-mo","MO",1421,6050,12.7,502.32,1.45,500.86,3206,6.4
3068,"0500000US29207","Stoddard County","Missouri","stoddard-county-mo","MO",1421,29206,36.4,829.02,5.8,823.22,13609,16.5
3069,"0500000US29209","Stone County","Missouri","stone-county-mo","MO",1421,31749,69.4,510.78,46.74,464.03,20373,43.9
3070,"0500000US29211","Sullivan County","Missouri","sullivan-county-mo","MO",1421,6221,10.4,651.5,3.52,647.98,3358,5.2
3071,"0500000US29213","Taney County","Missouri","taney-county-mo","MO",1421,55852,81.7,651.64,19.2,632.44,29255,46.3
